UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
198215,44,"R",5,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0
198215,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
198233, 0,"R",140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140
198233,10,"R",140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140
198233,40,"R",140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140
198233,42,"R",140,"R",0,"R",0,"R",0,"R",0,"R",0,"R",140
198251, 0,"R",161,"R",0,"R",0,"R",0,"R",155,"R",0,"R",6
198251,10,"R",161,"R",0,"R",0,"R",0,"R",155,"R",0,"R",6
198251,40,"R",161,"R",0,"R",0,"R",0,"R",155,"R",0,"R",6
198251,42,"R",161,"R",0,"R",0,"R",0,"R",155,"R",0,"R",6
198260, 0,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
198260,10,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
198260,40,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
198260,42,"R",398,"R",0,"R",0,"R",0,"R",0,"R",0,"R",398
198303, 0,"R",53,"R",11,"R",21,"R",19,"R",2,"R",0,"R",0
198303,10,"R",53,"R",11,"R",21,"R",19,"R",2,"R",0,"R",0
198303,20,"R",26,"R",10,"R",15,"R",1,"R",0,"R",0,"R",0
198303,30,"R",18,"R",1,"R",3,"R",14,"R",0,"R",0,"R",0
198303,40,"R",9,"R",0,"R",3,"R",4,"R",2,"R",0,"R",0
198303,42,"R",9,"R",0,"R",3,"R",4,"R",2,"R",0,"R",0
198321, 0,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67
198321,10,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67
198321,40,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67
198321,42,"R",17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17
198321,43,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50
198330, 0,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
198330,10,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
198330,40,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
198330,42,"R",138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",138
198367, 0,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
198367,10,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
198367,40,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
198367,42,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
198367,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
198376, 0,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
198376,10,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
198376,40,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
198376,42,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88
198385, 0,"R",221,"R",89,"R",35,"R",89,"R",2,"R",3,"R",3
198385,10,"R",218,"R",89,"R",35,"R",89,"R",2,"R",3,"R",0
198385,20,"R",120,"R",87,"R",32,"R",1,"R",0,"R",0,"R",0
198385,30,"R",42,"R",0,"R",1,"R",40,"R",1,"R",0,"R",0
198385,40,"R",56,"R",2,"R",2,"R",48,"R",1,"R",3,"R",0
198385,41,"R",53,"R",2,"R",2,"R",45,"R",1,"R",3,"R",0
198385,42,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
198385,44,"R",48,"R",1,"R",1,"R",42,"R",1,"R",3,"R",0
198385,45,"R",5,"R",1,"R",1,"R",3,"R",0,"R",0,"R",0
198385,50,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
198419, 0,"R",4059,"R",1335,"R",932,"R",1257,"R",387,"R",148,"R",0
198419,10,"R",4059,"R",1335,"R",932,"R",1257,"R",387,"R",148,"R",0
198419,20,"R",1353,"R",1007,"R",346,"R",0,"R",0,"R",0,"R",0
198419,30,"R",323,"R",0,"R",120,"R",203,"R",0,"R",0,"R",0
198419,40,"R",2383,"R",328,"R",466,"R",1054,"R",387,"R",148,"R",0
198419,41,"R",1967,"R",306,"R",456,"R",1038,"R",131,"R",36,"R",0
198419,42,"R",416,"R",22,"R",10,"R",16,"R",256,"R",112,"R",0
198419,44,"R",1967,"R",306,"R",456,"R",1038,"R",131,"R",36,"R",0
198455, 0,"R",138,"R",0,"R",0,"R",0,"R",4,"R",0,"R",134
198455,10,"R",133,"R",0,"R",0,"R",0,"R",4,"R",0,"R",129
198455,40,"R",133,"R",0,"R",0,"R",0,"R",4,"R",0,"R",129
198455,42,"R",133,"R",0,"R",0,"R",0,"R",4,"R",0,"R",129
198455,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
198464, 0,"R",1436,"R",315,"R",492,"R",423,"R",183,"R",0,"R",23
198464,10,"R",1413,"R",315,"R",492,"R",423,"R",183,"R",0,"R",0
198464,20,"R",707,"R",294,"R",409,"R",4,"R",0,"R",0,"R",0
198464,30,"R",240,"R",0,"R",6,"R",234,"R",0,"R",0,"R",0
198464,40,"R",466,"R",21,"R",77,"R",185,"R",183,"R",0,"R",0
198464,41,"R",163,"R",10,"R",47,"R",90,"R",16,"R",0,"R",0
198464,42,"R",24,"R",1,"R",3,"R",11,"R",9,"R",0,"R",0
198464,43,"R",279,"R",10,"R",27,"R",84,"R",158,"R",0,"R",0
198464,44,"R",163,"R",10,"R",47,"R",90,"R",16,"R",0,"R",0
198464,50,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23
198491, 0,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
198491,10,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
198491,40,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
198491,42,"R",72,"R",0,"R",0,"R",0,"R",0,"R",0,"R",72
198507, 0,"R",89,"R",25,"R",27,"R",23,"R",0,"R",13,"R",1
198507,10,"R",89,"R",25,"R",27,"R",23,"R",0,"R",13,"R",1
198507,20,"R",46,"R",22,"R",23,"R",1,"R",0,"R",0,"R",0
198507,30,"R",23,"R",1,"R",2,"R",17,"R",0,"R",3,"R",0
198507,40,"R",20,"R",2,"R",2,"R",5,"R",0,"R",10,"R",1
198507,41,"R",4,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0
198507,42,"R",15,"R",1,"R",1,"R",4,"R",0,"R",9,"R",0
198507,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
198507,44,"R",4,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0
198516, 0,"R",446,"R",80,"R",147,"R",155,"R",14,"R",50,"R",0
198516,10,"R",446,"R",80,"R",147,"R",155,"R",14,"R",50,"R",0
198516,20,"R",203,"R",74,"R",129,"R",0,"R",0,"R",0,"R",0
198516,30,"R",115,"R",3,"R",3,"R",109,"R",0,"R",0,"R",0
198516,40,"R",128,"R",3,"R",15,"R",46,"R",14,"R",50,"R",0
198516,42,"R",128,"R",3,"R",15,"R",46,"R",14,"R",50,"R",0
198534, 0,"R",314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",314
198534,10,"R",314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",314
198534,40,"R",314,"R",0,"R",0,"R",0,"R",0,"R",0,"R",314
198534,42,"R",305,"R",0,"R",0,"R",0,"R",0,"R",0,"R",305
198534,43,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
198543, 0,"R",269,"R",81,"R",77,"R",60,"R",3,"R",44,"R",4
198543,10,"R",267,"R",81,"R",77,"R",60,"R",3,"R",44,"R",2
198543,20,"R",153,"R",75,"R",70,"R",6,"R",0,"R",0,"R",2
198543,30,"R",49,"R",4,"R",5,"R",39,"R",1,"R",0,"R",0
198543,40,"R",65,"R",2,"R",2,"R",15,"R",2,"R",44,"R",0
198543,41,"R",5,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0
198543,42,"R",60,"R",2,"R",2,"R",15,"R",1,"R",40,"R",0
198543,44,"R",5,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0
198543,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
198552, 0,"R",219,"R",33,"R",22,"R",6,"R",158,"R",0,"R",0
198552,10,"R",219,"R",33,"R",22,"R",6,"R",158,"R",0,"R",0
198552,40,"R",219,"R",33,"R",22,"R",6,"R",158,"R",0,"R",0
198552,41,"R",219,"R",33,"R",22,"R",6,"R",158,"R",0,"R",0
198552,45,"R",219,"R",33,"R",22,"R",6,"R",158,"R",0,"R",0
198561, 0,"R",159,"R",60,"R",32,"R",48,"R",18,"R",1,"R",0
198561,10,"R",159,"R",60,"R",32,"R",48,"R",18,"R",1,"R",0
198561,20,"R",71,"R",53,"R",17,"R",1,"R",0,"R",0,"R",0
198561,30,"R",20,"R",0,"R",6,"R",14,"R",0,"R",0,"R",0
198561,40,"R",68,"R",7,"R",9,"R",33,"R",18,"R",1,"R",0
198561,42,"R",68,"R",7,"R",9,"R",33,"R",18,"R",1,"R",0
198570, 0,"R",144,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144
198570,10,"R",144,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144
198570,40,"R",144,"R",0,"R",0,"R",0,"R",0,"R",0,"R",144
198570,42,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
198570,43,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
198598, 0,"R",46,"R",22,"R",12,"R",9,"R",2,"R",0,"R",1
198598,10,"R",45,"R",22,"R",12,"R",9,"R",2,"R",0,"R",0
198598,20,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0
198598,30,"R",5,"R",1,"R",3,"R",1,"R",0,"R",0,"R",0
198598,40,"R",29,"R",11,"R",8,"R",8,"R",2,"R",0,"R",0
198598,41,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0
198598,42,"R",18,"R",1,"R",7,"R",8,"R",2,"R",0,"R",0
198598,44,"R",11,"R",10,"R",1,"R",0,"R",0,"R",0,"R",0
198598,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
198613, 0,"R",101,"R",33,"R",32,"R",31,"R",5,"R",0,"R",0
198613,10,"R",101,"R",33,"R",32,"R",31,"R",5,"R",0,"R",0
198613,20,"R",62,"R",33,"R",27,"R",2,"R",0,"R",0,"R",0
198613,30,"R",19,"R",0,"R",5,"R",14,"R",0,"R",0,"R",0
198613,40,"R",20,"R",0,"R",0,"R",15,"R",5,"R",0,"R",0
198613,42,"R",20,"R",0,"R",0,"R",15,"R",5,"R",0,"R",0
198622, 0,"R",284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",284
198622,10,"R",284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",284
198622,40,"R",284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",284
198622,42,"R",284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",284
198640, 0,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
198640,10,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
198640,40,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
198640,42,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47
198668, 0,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
198668,10,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198668,40,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198668,42,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198668,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
198695, 0,"R",329,"R",37,"R",96,"R",152,"R",44,"R",0,"R",0
198695,10,"R",329,"R",37,"R",96,"R",152,"R",44,"R",0,"R",0
198695,20,"R",94,"R",32,"R",62,"R",0,"R",0,"R",0,"R",0
198695,30,"R",121,"R",2,"R",22,"R",97,"R",0,"R",0,"R",0
198695,40,"R",114,"R",3,"R",12,"R",55,"R",44,"R",0,"R",0
198695,42,"R",114,"R",3,"R",12,"R",55,"R",44,"R",0,"R",0
198710, 0,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198710,10,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198710,40,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198710,42,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56
198729, 0,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198729,10,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198729,40,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198729,42,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198756, 0,"R",86,"R",11,"R",24,"R",40,"R",11,"R",0,"R",0
198756,10,"R",86,"R",11,"R",24,"R",40,"R",11,"R",0,"R",0
198756,20,"R",34,"R",10,"R",19,"R",5,"R",0,"R",0,"R",0
198756,30,"R",21,"R",0,"R",4,"R",17,"R",0,"R",0,"R",0
198756,40,"R",31,"R",1,"R",1,"R",18,"R",11,"R",0,"R",0
198756,42,"R",31,"R",1,"R",1,"R",18,"R",11,"R",0,"R",0
198774, 0,"R",113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113
198774,10,"R",113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113
198774,40,"R",113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113
198774,42,"R",113,"R",0,"R",0,"R",0,"R",0,"R",0,"R",113
198808, 0,"R",57,"R",13,"R",17,"R",13,"R",14,"R",0,"R",0
198808,10,"R",57,"R",13,"R",17,"R",13,"R",14,"R",0,"R",0
198808,40,"R",57,"R",13,"R",17,"R",13,"R",14,"R",0,"R",0
198808,41,"R",50,"R",13,"R",16,"R",12,"R",9,"R",0,"R",0
198808,42,"R",7,"R",0,"R",1,"R",1,"R",5,"R",0,"R",0
198808,44,"R",50,"R",13,"R",16,"R",12,"R",9,"R",0,"R",0
198817, 0,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
198817,10,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
198817,40,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
198817,42,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
198835, 0,"R",145,"R",39,"R",36,"R",42,"R",28,"R",0,"R",0
198835,10,"R",145,"R",39,"R",36,"R",42,"R",28,"R",0,"R",0
198835,20,"R",63,"R",39,"R",24,"R",0,"R",0,"R",0,"R",0
198835,30,"R",30,"R",0,"R",5,"R",25,"R",0,"R",0,"R",0
198835,40,"R",52,"R",0,"R",7,"R",17,"R",28,"R",0,"R",0
198835,42,"R",52,"R",0,"R",7,"R",17,"R",28,"R",0,"R",0
198862, 0,"R",66,"R",14,"R",9,"R",19,"R",24,"R",0,"R",0
198862,10,"R",66,"R",14,"R",9,"R",19,"R",24,"R",0,"R",0
198862,20,"R",10,"R",8,"R",0,"R",2,"R",0,"R",0,"R",0
198862,30,"R",12,"R",2,"R",6,"R",3,"R",1,"R",0,"R",0
198862,40,"R",44,"R",4,"R",3,"R",14,"R",23,"R",0,"R",0
198862,42,"R",44,"R",4,"R",3,"R",14,"R",23,"R",0,"R",0
198871, 0,"R",33,"R",2,"R",4,"R",12,"R",15,"R",0,"R",0
198871,10,"R",33,"R",2,"R",4,"R",12,"R",15,"R",0,"R",0
198871,40,"R",33,"R",2,"R",4,"R",12,"R",15,"R",0,"R",0
198871,42,"R",33,"R",2,"R",4,"R",12,"R",15,"R",0,"R",0
198899, 0,"R",93,"R",22,"R",28,"R",34,"R",7,"R",2,"R",0
198899,10,"R",93,"R",22,"R",28,"R",34,"R",7,"R",2,"R",0
198899,20,"R",48,"R",22,"R",23,"R",3,"R",0,"R",0,"R",0
198899,30,"R",28,"R",0,"R",4,"R",23,"R",1,"R",0,"R",0
198899,40,"R",17,"R",0,"R",1,"R",8,"R",6,"R",2,"R",0
198899,42,"R",17,"R",0,"R",1,"R",8,"R",6,"R",2,"R",0
198905, 0,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
198905,10,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
198905,40,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
198905,42,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
198914, 0,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198914,10,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198914,40,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198914,42,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
198923, 0,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
198923,10,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
198923,40,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
198923,42,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
198950, 0,"R",129,"R",53,"R",26,"R",41,"R",8,"R",0,"R",1
198950,10,"R",129,"R",53,"R",26,"R",41,"R",8,"R",0,"R",1
198950,20,"R",73,"R",50,"R",23,"R",0,"R",0,"R",0,"R",0
198950,30,"R",30,"R",1,"R",1,"R",28,"R",0,"R",0,"R",0
198950,40,"R",26,"R",2,"R",2,"R",13,"R",8,"R",0,"R",1
198950,41,"R",6,"R",1,"R",1,"R",3,"R",1,"R",0,"R",0
198950,42,"R",20,"R",1,"R",1,"R",10,"R",7,"R",0,"R",1
198950,44,"R",6,"R",1,"R",1,"R",3,"R",1,"R",0,"R",0
198969, 0,"R",157,"R",41,"R",45,"R",51,"R",20,"R",0,"R",0
198969,10,"R",157,"R",41,"R",45,"R",51,"R",20,"R",0,"R",0
198969,20,"R",68,"R",40,"R",27,"R",1,"R",0,"R",0,"R",0
198969,30,"R",47,"R",1,"R",9,"R",36,"R",1,"R",0,"R",0
198969,40,"R",42,"R",0,"R",9,"R",14,"R",19,"R",0,"R",0
198969,42,"R",42,"R",0,"R",9,"R",14,"R",19,"R",0,"R",0
198978, 0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
198978,10,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
198978,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
198978,41,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
198978,45,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
198987, 0,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85
198987,10,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85
198987,40,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85
198987,42,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85
199023, 0,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
199023,10,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
199023,40,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
199023,42,"R",39,"R",0,"R",0,"R",0,"R",39,"R",0,"R",0
199032, 0,"R",43,"R",17,"R",8,"R",16,"R",2,"R",0,"R",0
199032,10,"R",43,"R",17,"R",8,"R",16,"R",2,"R",0,"R",0
199032,20,"R",17,"R",12,"R",4,"R",1,"R",0,"R",0,"R",0
199032,30,"R",7,"R",1,"R",3,"R",3,"R",0,"R",0,"R",0
199032,40,"R",19,"R",4,"R",1,"R",12,"R",2,"R",0,"R",0
199032,42,"R",19,"R",4,"R",1,"R",12,"R",2,"R",0,"R",0
199069, 0,"R",86,"R",20,"R",26,"R",35,"R",5,"R",0,"R",0
199069,10,"R",86,"R",20,"R",26,"R",35,"R",5,"R",0,"R",0
199069,40,"R",86,"R",20,"R",26,"R",35,"R",5,"R",0,"R",0
199069,41,"R",69,"R",19,"R",26,"R",23,"R",1,"R",0,"R",0
199069,42,"R",17,"R",1,"R",0,"R",12,"R",4,"R",0,"R",0
199069,44,"R",69,"R",19,"R",26,"R",23,"R",1,"R",0,"R",0
199087, 0,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118
199087,10,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118
199087,40,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118
199087,42,"R",118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118
199102, 0,"R",460,"R",101,"R",178,"R",116,"R",5,"R",20,"R",40
199102,10,"R",459,"R",101,"R",178,"R",116,"R",5,"R",20,"R",39
199102,20,"R",246,"R",96,"R",149,"R",1,"R",0,"R",0,"R",0
199102,30,"R",142,"R",5,"R",29,"R",102,"R",0,"R",5,"R",1
199102,40,"R",71,"R",0,"R",0,"R",13,"R",5,"R",15,"R",38
199102,41,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0
199102,42,"R",59,"R",0,"R",0,"R",12,"R",5,"R",9,"R",33
199102,43,"R",9,"R",0,"R",0,"R",1,"R",0,"R",3,"R",5
199102,44,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0
199102,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
199111, 0,"R",220,"R",69,"R",54,"R",50,"R",1,"R",46,"R",0
199111,10,"R",220,"R",69,"R",54,"R",50,"R",1,"R",46,"R",0
199111,20,"R",119,"R",66,"R",52,"R",1,"R",0,"R",0,"R",0
199111,30,"R",50,"R",1,"R",2,"R",47,"R",0,"R",0,"R",0
199111,40,"R",51,"R",2,"R",0,"R",2,"R",1,"R",46,"R",0
199111,41,"R",22,"R",0,"R",0,"R",0,"R",1,"R",21,"R",0
199111,42,"R",29,"R",2,"R",0,"R",2,"R",0,"R",25,"R",0
199111,44,"R",22,"R",0,"R",0,"R",0,"R",1,"R",21,"R",0
199120, 0,"R",1880,"R",702,"R",515,"R",407,"R",48,"R",203,"R",5
199120,10,"R",1880,"R",702,"R",515,"R",407,"R",48,"R",203,"R",5
199120,20,"R",998,"R",622,"R",376,"R",0,"R",0,"R",0,"R",0
199120,30,"R",280,"R",0,"R",22,"R",255,"R",2,"R",1,"R",0
199120,40,"R",602,"R",80,"R",117,"R",152,"R",46,"R",202,"R",5
199120,41,"R",380,"R",64,"R",89,"R",76,"R",3,"R",148,"R",0
199120,42,"R",189,"R",16,"R",28,"R",74,"R",41,"R",27,"R",3
199120,43,"R",33,"R",0,"R",0,"R",2,"R",2,"R",27,"R",2
199120,44,"R",380,"R",64,"R",89,"R",76,"R",3,"R",148,"R",0
199139, 0,"R",1095,"R",277,"R",308,"R",268,"R",0,"R",242,"R",0
199139,10,"R",1095,"R",277,"R",308,"R",268,"R",0,"R",242,"R",0
199139,20,"R",529,"R",247,"R",281,"R",1,"R",0,"R",0,"R",0
199139,30,"R",213,"R",0,"R",2,"R",211,"R",0,"R",0,"R",0
199139,40,"R",353,"R",30,"R",25,"R",56,"R",0,"R",242,"R",0
199139,41,"R",335,"R",30,"R",23,"R",54,"R",0,"R",228,"R",0
199139,42,"R",17,"R",0,"R",2,"R",2,"R",0,"R",13,"R",0
199139,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0
199139,44,"R",335,"R",30,"R",23,"R",54,"R",0,"R",228,"R",0
199148, 0,"R",879,"R",197,"R",239,"R",235,"R",9,"R",178,"R",21
199148,10,"R",860,"R",197,"R",239,"R",235,"R",9,"R",178,"R",2
199148,20,"R",399,"R",187,"R",211,"R",1,"R",0,"R",0,"R",0
199148,30,"R",167,"R",0,"R",3,"R",164,"R",0,"R",0,"R",0
199148,40,"R",294,"R",10,"R",25,"R",70,"R",9,"R",178,"R",2
199148,41,"R",242,"R",8,"R",24,"R",53,"R",7,"R",149,"R",1
199148,42,"R",51,"R",2,"R",1,"R",16,"R",2,"R",29,"R",1
199148,43,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
199148,44,"R",242,"R",8,"R",24,"R",53,"R",7,"R",149,"R",1
199148,50,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19
199157, 0,"R",366,"R",84,"R",113,"R",83,"R",16,"R",52,"R",18
199157,10,"R",366,"R",84,"R",113,"R",83,"R",16,"R",52,"R",18
199157,20,"R",180,"R",78,"R",98,"R",4,"R",0,"R",0,"R",0
199157,30,"R",75,"R",2,"R",9,"R",64,"R",0,"R",0,"R",0
199157,40,"R",111,"R",4,"R",6,"R",15,"R",16,"R",52,"R",18
199157,41,"R",21,"R",0,"R",2,"R",2,"R",4,"R",10,"R",3
199157,42,"R",88,"R",4,"R",4,"R",13,"R",12,"R",42,"R",13
199157,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
199157,44,"R",21,"R",0,"R",2,"R",2,"R",4,"R",10,"R",3
199184, 0,"R",154,"R",30,"R",59,"R",41,"R",24,"R",0,"R",0
199184,10,"R",154,"R",30,"R",59,"R",41,"R",24,"R",0,"R",0
199184,40,"R",154,"R",30,"R",59,"R",41,"R",24,"R",0,"R",0
199184,41,"R",145,"R",30,"R",59,"R",41,"R",15,"R",0,"R",0
199184,42,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
199184,44,"R",145,"R",30,"R",59,"R",41,"R",15,"R",0,"R",0
199193, 0,"R",1769,"R",675,"R",452,"R",449,"R",1,"R",180,"R",12
199193,10,"R",1757,"R",675,"R",452,"R",449,"R",1,"R",180,"R",0
199193,20,"R",1016,"R",643,"R",373,"R",0,"R",0,"R",0,"R",0
199193,30,"R",361,"R",0,"R",21,"R",340,"R",0,"R",0,"R",0
199193,40,"R",380,"R",32,"R",58,"R",109,"R",1,"R",180,"R",0
199193,41,"R",261,"R",25,"R",49,"R",86,"R",0,"R",101,"R",0
199193,42,"R",33,"R",3,"R",2,"R",9,"R",1,"R",18,"R",0
199193,43,"R",86,"R",4,"R",7,"R",14,"R",0,"R",61,"R",0
199193,44,"R",261,"R",25,"R",49,"R",86,"R",0,"R",101,"R",0
199193,50,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
199209, 0,"R",59,"R",13,"R",20,"R",20,"R",6,"R",0,"R",0
199209,10,"R",59,"R",13,"R",20,"R",20,"R",6,"R",0,"R",0
199209,20,"R",35,"R",13,"R",19,"R",3,"R",0,"R",0,"R",0
199209,30,"R",18,"R",0,"R",1,"R",15,"R",2,"R",0,"R",0
199209,40,"R",6,"R",0,"R",0,"R",2,"R",4,"R",0,"R",0
199209,42,"R",6,"R",0,"R",0,"R",2,"R",4,"R",0,"R",0
199218, 0,"R",688,"R",181,"R",181,"R",170,"R",0,"R",156,"R",0
199218,10,"R",688,"R",181,"R",181,"R",170,"R",0,"R",156,"R",0
199218,20,"R",355,"R",179,"R",174,"R",2,"R",0,"R",0,"R",0
199218,30,"R",172,"R",0,"R",7,"R",165,"R",0,"R",0,"R",0
199218,40,"R",161,"R",2,"R",0,"R",3,"R",0,"R",156,"R",0
199218,42,"R",161,"R",2,"R",0,"R",3,"R",0,"R",156,"R",0
199263, 0,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
199263,10,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
199263,40,"R",27,"R",0,"R",0,"R",0,"R",27,"R",0,"R",0
